1715156705182215228	0.3388700262	-0.3501927632	0.02041064553	0.02429928308	-0.3842734392
1715156705232218542	0.4278885818	-0.1368678189	0.02629754647	0.07369283819	-0.26586204
1715156705287226725	0.4894270464	-0.2602961461	0.0165837517	0.0796873142	-0.3247158695
1715156705337242825	0.54861924	-0.4463201644	0.07300513509	0.03448650259	-0.3451612568
1715156705390210424	0.6597315906	-0.3895001432	-0.02905737407	-0.002159770589	-0.3716241897
1715156705442231414	0.7177951456	-0.06868367839	0.02554815791	0.07730144643	-0.3776998255
1715156705492258354	0.716194067	0.03635748987	0.0212752699	0.04972771733	-0.3783552295
1715156705546292784	0.6320781522	0.1787762757	0.03832084494	-0.06064623671	-0.376745282
1715156705596242741	0.4697686984	-0.2787530824	-0.0451025805	0.01734969243	-0.3761491334
1715156705648263611	0.4957231508	-0.1434123178	0.0003256624693	0.02141266821	-0.3987379326
1715156705695286826	0.4473578735	0.2594274005	0.007543009515	-0.01309209056	-0.3074761292
1715156705748283041	0.3982409375	0.0539300582	-0.04769989493	0.0177266556	-0.2244789135
1715156705801286871	0.7780397709	0.1222713301	0.02421135091	-0.00390948407	-0.2069708265
1715156705856229172	0.7757125701	0.1412116842	-0.007623219038	-0.06790012576	-0.1442645348
1715156705906268102	0.6598965719	-0.07201828444	0.01655502181	-0.0007735172192	-0.2166310772
1715156705956322147	0.5432039005	0.09823608222	-0.01773023214	0.04784816226	-0.1985011919
1715156706006295121	0.8696453839	0.04738476931	-0.009769576553	-0.04795509234	-0.1849652596
1715156706061288764	0.6700384651	-0.0827231544	-0.03437774367	-0.01214854923	-0.1794716409
1715156706111306060	0.5387707769	0.05374014795	-0.0233622769	0.006436589877	-0.1849057878
1715156706161286327	0.5313733601	-0.1261589486	-0.009487941026	0.003769075143	-0.208642759
1715156706213275672	0.5647502906	-0.3950078738	0.02796837005	-0.01009726084	-0.3227496244
1715156706263299814	0.3974425902	-0.5077493599	-0.02804842925	-0.01779062765	-0.4267550531
1715156706313272445	0.4879371731	0.04376812232	0.02254390622	0.03670180529	-0.3572215815
1715156706363274134	0.5195519529	0.01486425009	0.01867167624	-0.02314931764	-0.4204227218
1715156706414388163	0.9199176274	-0.04717928703	0.01802248495	0.01088835804	-0.3676834437
1715156706466323943	0.8111230523	-0.008486846846	0.02077926863	-0.01603044981	-0.371870066
1715156706517271882	0.6681792471	0.00125182555	-0.007031107301	-0.0005423600381	-0.3700074845
1715156706567244720	0.4897104664	-0.1737503373	-0.01348295418	0.02115651996	-0.37745588
1715156706620316382	0.5013936342	-0.1697994808	0.00718394414	-0.03672282761	-0.3968067747
1715156706670315763	0.9464170003	-0.2550932802	0.007464982536	-0.07029493592	-0.4027190589
1715156706721324263	0.349237691	-0.05429139776	0.00476243683	0.007643965687	-0.4557488879
1715156706772351639	0.5103571678	-0.03531690391	0.02323672758	-0.01403574216	-0.4566139492
1715156706824291881	0.6215138689	0.1126028814	0.04926837198	0.02127231546	-0.4247542202
1715156706875303944	0.7702282204	-0.4928558883	-0.0304061965	-0.05134424779	-0.4175957763
1715156706926298092	0.5921578645	-0.1169586197	0.0394249624	-0.001235072555	-0.426477585
1715156706976291677	0.7356259127	0.07121948048	0.07567398869	0.002442350446	-0.4195053627
1715156707029339845	0.7544467139	-0.365386606	0.00088146861	-0.0360523352	-0.402567525
1715156707076338624	0.5755978844	-0.3049756111	0.0363246559	-0.001645023552	-0.4194932786
1715156707133296669	0.5323517036	-0.4358895174	0.03871565857	-0.04252002996	-0.4190330178
1715156707181333247	0.6403183765	-0.09002017954	-0.02751232243	-0.004341714074	-0.4244339417
1715156707233315928	0.6578197656	-0.1807885836	0.04074900287	-0.001849209335	-0.4147402018
1715156707281267016	0.6591288024	-0.1726130586	-0.04836967162	-0.01014866817	-0.4153564906
1715156707335316476	0.5208251511	-0.556582474	0.01467165821	0.02623882169	-0.4194893837
1715156707385337417	0.5265963915	-0.3113905562	-0.01766744604	0.0009354929394	-0.4233832248
1715156707438297621	0.8466471509	-0.1591628629	-0.04054607	0.0255550093	-0.3805596944
1715156707488390580	1.000323582	0.4570816143	0.05002759343	0.01313388658	-0.2270227983
1715156707539326744	0.4807944618	0.4485479235	-0.001671579091	0.06589828999	-0.07703271683
1715156707590310089	0.852529487	-0.02666876327	-0.03278529193	-0.01107209535	-0.03672840361
1715156707642339508	0.6412456474	0.3525885723	0.01889902697	-0.02736692216	0.007242917033
1715156707693316461	0.6835933085	-0.2513234246	-0.008368225349	0.07516183785	-0.09479050854
